x,y,z,A,B,C,button,T,delta_ms
-11.1227,-152.165,-652.718,-0.0574645,-1.39967,-0.0754426,0,1755509218568,8
-11.1122,-152.173,-652.739,-0.0573059,-1.39967,-0.0753066,0,1755509218576,8
-11.0807,-152.078,-652.678,-0.0563328,-1.39974,-0.0744349,0,1755509218584,8
-11.0678,-152.093,-652.696,-0.056732,-1.39973,-0.0748424,0,1755509218592,8
-11.0494,-152.101,-652.694,-0.0556512,-1.39983,-0.0738093,0,1755509218600,8
-11.0386,-152.114,-652.71,-0.0555294,-1.39984,-0.0737359,0,1755509218608,8
-11.0216,-152.127,-652.726,-0.0555946,-1.39977,-0.0737559,0,1755509218616,8
-11.1683,-152.227,-652.369,-0.055413,-1.39976,-0.073672,0,1755509218624,8
-11.1699,-152.258,-652.377,-0.0555613,-1.39973,-0.0738295,0,1755509218632,8
-11.1111,-152.195,-652.524,-0.0567015,-1.39992,-0.0750335,0,1755509218640,8
-11.1083,-152.202,-652.542,-0.0560843,-1.39993,-0.0743999,0,1755509218648,8
-11.1046,-152.22,-652.564,-0.0561626,-1.39985,-0.0744865,0,1755509218656,8
-11.1344,-152.185,-652.435,-0.0556449,-1.40004,-0.0739364,0,1755509218664,8
-11.1452,-152.202,-652.449,-0.0558858,-1.40003,-0.0741937,0,1755509218672,8
-11.0948,-152.085,-652.532,-0.0562811,-1.40008,-0.0747071,0,1755509218680,8
-11.1053,-152.088,-652.532,-0.0564573,-1.40008,-0.0749185,0,1755509218688,8
-11.1086,-152.098,-652.537,-0.0561893,-1.40001,-0.0745893,0,1755509218696,8
-11.1381,-152.116,-652.348,-0.0565242,-1.40012,-0.0751162,0,1755509218704,8
-11.1504,-152.116,-652.346,-0.0563809,-1.40017,-0.075027,0,1755509218712,8
-11.1583,-152.161,-652.531,-0.0561245,-1.40009,-0.0745634,0,1755509218720,8
-11.1633,-152.161,-652.559,-0.0556483,-1.40004,-0.0741365,0,1755509218728,8
-11.1699,-152.167,-652.571,-0.0560271,-1.40007,-0.0745367,0,1755509218736,8
-11.1481,-152.151,-652.676,-0.056342,-1.4,-0.0747281,0,1755509218744,8
-11.1496,-152.143,-652.707,-0.055972,-1.40007,-0.0743568,0,1755509218752,8
-11.1878,-152.179,-652.522,-0.055904,-1.40013,-0.0743505,0,1755509218760,8
-11.198,-152.196,-652.547,-0.0564193,-1.40018,-0.0748819,0,1755509218768,8
-11.2019,-152.199,-652.559,-0.0564998,-1.40016,-0.0749197,0,1755509218776,8
-11.072,-152.153,-652.682,-0.0559819,-1.40011,-0.07418,0,1755509218784,8
-11.0453,-152.143,-652.708,-0.0551548,-1.40012,-0.0734488,0,1755509218792,8
-11.0603,-152.032,-652.476,-0.0541047,-1.40025,-0.0725236,0,1755509218800,8
-11.1471,-151.836,-652.51,-0.052373,-1.40015,-0.0710461,0,1755509218808,8
-11.2591,-151.513,-652.446,-0.0503177,-1.40022,-0.0690089,0,1755509218816,8
-11.4054,-151.017,-652.424,-0.0548565,-1.40012,-0.0730766,0,1755509218824,8
-11.4907,-150.424,-652.454,-0.0549025,-1.40008,-0.073361,0,1755509218832,8
-11.6121,-149.794,-652.377,-0.0545541,-1.39999,-0.0728191,0,1755509218840,8
-11.7914,-149.028,-652.345,-0.0576993,-1.40013,-0.0757865,0,1755509218848,8
-11.8642,-148.333,-652.361,-0.0595811,-1.4002,-0.0774038,0,1755509218856,8
-11.6117,-147.55,-652.409,-0.0575536,-1.40004,-0.0758451,0,1755509218864,8
-11.5214,-146.644,-652.366,-0.0533061,-1.40012,-0.071583,0,1755509218872,8
-11.3786,-145.859,-652.343,-0.0559951,-1.40019,-0.0743074,0,1755509218880,8
-11.3779,-144.591,-652.236,-0.0562546,-1.39972,-0.0746856,0,1755509218888,8
-11.4727,-143.247,-652.17,-0.0539555,-1.39976,-0.0718268,0,1755509218896,8
-11.6753,-142.18,-652.319,-0.0589932,-1.4002,-0.0772747,0,1755509218904,8
-11.667,-140.713,-652.259,-0.0601721,-1.40002,-0.0785225,0,1755509218912,8
-11.6843,-139.384,-652.197,-0.0549135,-1.40023,-0.0732304,0,1755509218920,8
